"","id","speaker_id","transcript_id","gloss","part_of_speech","target_child_id"
"18321",3807735,5482,10075,"and and and when and when he was tryi and he when he was trying to tie his shoes and the shoelace broke","conj pro:sub aux part inf v det:poss n det:art adj",5482
"18322",3807736,5482,10070,"the end","det:art n",5482
"18323",3807737,5482,10065,"um one day a boy named Ariel and Sarah","det:num n det:art n part n:prop coord n:prop",5482
"18324",3807738,5482,10077,"and so they went to Mcdonalds","coord co pro:sub v prep n:prop",5482
"18325",3807739,5482,10072,"one morning uh two teenagers went to th went to the park to to explore for a bug hunt","det:num n det:num n v prep det:art n inf v prep det:art n n",5482
"18326",3807740,5482,10074,"and her s her teacher was kinda mad at him","coord det:poss n aux adv adj prep pro:obj",5482
"18327",3807741,5482,10066,"then they heard some sort of cr um crash","adv:tem pro:sub v qn n prep n",5482
"18328",3807742,5482,10070,"a octopus was going back was moving out","det:art n aux part adv",5482
"18329",3807743,5482,10067,"once up once there was t there were two kids named Michael and Kiki","adv adv cop det:num n v n:prop coord n:prop",5482
"18330",3807744,5482,10076,"um the","det:art",5482
"18331",3807745,5482,10077,"and what's his name the boy ordered a vanilla milkshake a hamburger and I forget what else","coord det:art n part det:art n det:art n",5482
"18332",3807746,5482,10076,"what is the boys name","",5482
"18333",3807747,5482,10073,"and it broke","coord pro:per adj",5482
"18334",3807748,5482,10078,"their mother came home and said w w we're going out to eat","det:poss n v n coord v pro:sub part adv inf v",5482
"18335",3807749,5482,10065,"they were taking a walk in the woods","pro:sub aux part det:art n prep det:art n",5482
"18336",3807750,5482,10079,"um um one day uh two kids um um came back from school","det:num n det:num n v adv prep n",5482
"18337",3807751,5482,10074,"that's really it","pro:dem adv pro:per",5482
"18338",3807752,5482,10073,"he missed the bus","pro:sub v det:art n",5482
"18339",3807753,5482,10066,"so Andrea went to go see it","co n:prop v inf v v pro:per",5482
"18340",3807754,5482,10069,"can I just call it a rocket because I forgot what it was","",5482
"18341",3807756,5482,10081,"when le Leah and her brother um got home from school and they and their mother asked them where they want to go out to eat","conj n:prop coord det:poss n v n prep n coord det:poss n v pro:obj pro:rel pro:sub v inf v adv inf v",5482
"18342",3807757,5482,10080,"Lisa Lisa had um Lisa and hi mean Lisa and her brother got home from school","n:prop coord det:poss n v n prep n",5482
"18343",3807758,5482,10074,"Lisa and john one one day went to a park having lunch and fun together","n:prop coord n det:num n v prep det:art n part n coord adj adv",5482
"18344",3807759,5482,10073,"a and he took the l and his parents drove him to school","coord det:poss n v pro:obj prep n",5482
"18345",3807760,5482,10070,"they waved goodbye to the old friends","pro:sub v co prep det:art adj n",5482
"18346",3807762,5482,10067,"that w and when they were walking in th when they were walking in the woods they we they walked to their favorite spot in the woods and sit down to eat their lunch","conj pro:sub aux part prep det:art n pro:sub v prep det:poss adj n prep det:art n coord v adv inf v det:poss n",5482
"18347",3807763,5482,10072,"and when they got there something landed on the ground","coord conj pro:sub v adv pro:indef v prep det:art n",5482
"18348",3807764,5482,10075,"then then then after that when he he he missed the school bus a and then he had to walk to school","adv:tem prep pro:dem conj pro:sub v det:art n n pro:sub v prep n prep n",5482
"18349",3807765,5482,10065,"and then they heard a big boom on the ground","coord adv:tem pro:sub v det:art adj n prep det:art n",5482
"18350",3807766,5482,10077,"the girl the mom ordered a salad","det:art n v det:art n",5482
"18351",3807767,5482,10066,"and Matt didn't want to because he didn't think it was such a good idea","coord n:prop mod v prep conj pro:sub mod v pro:per cop qn det:art adj n",5482
"18352",3807768,5482,10078,"where do you wanna eat","adv:int mod pro:per v v",5482
"18353",3807769,5482,10079,"and their mom asked them um where they wanted to go for dinner","coord det:poss n v pro:obj pro:rel pro:sub v inf v prep n",5482
"18354",3807770,5482,10076,"oh okay","",5482
"18355",3807771,5482,10077,"and the girl ordered a chocolate ice+cream cone a coke and a happymeal","coord det:art n v det:art n n det:art n coord det:art",5482
"18356",3807773,5482,10070,"and beginned a new house","coord v det:art adj n",5482
"18357",3807774,5482,10076,"um I'll call this boy um Alex","pro:sub v pro:dem n n:prop",5482
"18358",3807775,5482,10072,"and a little door opened","coord det:art adj n v",5482
"18359",3807776,5482,10078,"and they th and Raymond and Lisa both said out loud Mcdonalds","coord n:prop coord n:prop post v adv adj n:prop",5482
"18360",3807777,5482,10074,"and later in the afternoon an alien invader ship came down and took away their xxx","coord adv prep det:art n det:art n n n v adv coord v adv det:poss",5482
"18361",3807778,5482,10073,"","",5482
"18362",3807779,5482,10082,"one night a boy and a girl and their mom went home","det:num n det:art n coord det:art n coord det:poss n v n",5482
"18363",3807780,5482,10065,"they went to see who it was","pro:sub v inf v pro:int pro:per cop",5482
"18364",3807781,5482,10080,"and they asked their mother if she could go to if she could go to Mcdonalds","coord pro:sub v det:poss n conj pro:sub mod v prep n:prop",5482
"18365",3807782,5482,10073,"eight once upon a time two kids saw a large spaceship land from out of the sky","det:num adv prep det:art n det:num n v det:art n n prep adv prep det:art n",5482
"18366",3807783,5482,10069,"and a big","coord det:art adj",5482
"18367",3807784,5482,10072,"and aliens came out with a pet donkey","coord n v adv prep det:art n n",5482
"18368",3807786,5482,10079,"they both shouted Mcdonalds at the same time","pro:sub post v n:prop prep det:art adj n",5482
"18369",3807787,5482,10066,"then um Andrea took his hand and made him run wherever they heard the sound","adv:tem n:prop v det:poss n coord v pro:obj v adv:int pro:sub v det:art n",5482
"18370",3807788,5482,10076,"Alex was wan was going to school and the bus when the bus left","n:prop aux part prep n conj det:art n v",5482
"18371",3807791,5482,10065,"Lisa was um I mean I think Sarah Sarah was um a brave girl","n:prop cop det:art n n",5482
"18372",3807792,5482,10081,"and they both yelled Mcdonalds","coord pro:sub post v n:prop",5482
"18373",3807793,5482,10077,"but it was twelve dollars and something cents","conj pro:per cop det:num n coord pro:indef n",5482
"18374",3807794,5482,10078,"they they drove and they drove to Mcdonalds","coord pro:sub v prep n:prop",5482
"18375",3807795,5482,10082,"then their mother then their mother said where do you would you guys want to go for dinner","adv:tem det:poss n v pro:rel mod pro:per n v inf v prep n",5482
"18376",3807796,5482,10069,"a big rocket came down from the um from the sky","det:art adj n v adv prep det:art n",5482
"18377",3807797,5482,10075,"uhhuh","",5482
"18378",3807798,5482,10079,"and then they jumped into the car","coord adv:tem pro:sub v prep det:art n",5482
"18379",3807799,5482,10072,"um Richard said he was scared","n:prop v pro:sub aux part",5482
"18380",3807800,5482,10081,"and when they got there a d Leah couldn't um decide what she wanted","coord conj pro:sub v adv n:prop mod v pro:int pro:sub v",5482
"18381",3807801,5482,10074,"they got scared","pro:sub aux part",5482
"18382",3807802,5482,10075,"one day whe whe whe when whe when this girl and his dad were walking so t to a picnic then they saw this big spaceship","det:num n conj pro:dem n coord det:poss n aux part prep det:art n adv:tem pro:sub v pro:dem adj",5482
"18383",3807803,5482,10080,"if her brother","conj det:poss n",5482
"18384",3807804,5482,10078,"when they got there Lisa couldn't decide what she was gonna get a chee a a ch Cheese_Meal and or a Kids_Meal","conj pro:sub v adv n:prop mod v pro:int pro:sub aux part v det:art n:prop coord det:art n:prop",5482
"18385",3807805,5482,10073,"it was big and yellow","pro:per cop adj coord n",5482
"18386",3807806,5482,10074,"but one wanted to go s check it out","conj pro:indef v inf v v pro:per adv",5482
"18387",3807807,5482,10076,"then then then then Alex dropped the milk on the bowl","adv:tem n:prop v det:art n prep det:art n",5482
"18388",3807808,5482,10077,"but then they couldn't get it because their mother had forgot their purse at home","conj adv:tem pro:sub mod v pro:per conj det:poss n v v det:poss n prep n",5482
"18389",3807809,5482,10072,"he um made a nu he made a scared face","pro:sub v det:art part n",5482
"18390",3807810,5482,10067,"but after th but wh right when they were going up they were going back from the woods they heard a uh a loud whoo sound right behind them","conj n conj pro:sub aux part adv prep det:art n pro:sub v det:art adj chi adj n prep pro:obj",5482
"18391",3807811,5482,10069,"and um uh um boy and a girl the girl saw um the um what came out of the um r rocket so she wanted to go see","coord det:art n v pro:int v adv prep det:art n co pro:sub v inf v v",5482
"18392",3807812,5482,10070,"they thought it was great","pro:sub v pro:per cop adj",5482
"18393",3807813,5482,10066,"then when they went to see it they saw a dog that looked very weird","adv:tem conj pro:sub v inf v pro:per pro:sub v det:art n pro:rel cop adv adj",5482
"18394",3807814,5482,10080,"and they both shouted Mcdonalds","coord pro:sub post v n:prop",5482
"18395",3807815,5482,10079,"and they went there","coord pro:sub v adv",5482
"18396",3807816,5482,10073,"alie four aliens stepped out","det:num n part adv",5482
"18397",3807817,5482,10065,"she liked to do adventures","pro:sub v inf v n",5482
"18398",3807818,5482,10070,"then after one minute there was two kids","adv:tem conj det:num n adv cop det:num n",5482
"18399",3807819,5482,10082,"and then the boy and girl wanted to go to Mcdonalds","coord adv:tem det:art n coord n v inf v prep n:prop",5482
"18400",3807820,5482,10074,"then they looked at their xxx and all","adv:tem pro:sub cop prep det:poss coord pro:indef",5482
"18401",3807821,5482,10072,"Michelle saw that they were pretty nice","n:prop v pro:rel pro:sub aux adv adj",5482
"18402",3807822,5482,10079,"and um the mom and um and um I forget his name um already knew what they were wanted to order","coord det:art n coord n adv v pro:int pro:sub v inf v",5482
"18403",3807823,5482,10081,"and her their mother ordered salad","coord det:poss n v n",5482
"18404",3807824,5482,10080,"and then no Mcdonalds and then and then their mom ran into the car","coord adv:tem det:poss n v prep det:art n",5482
"18405",3807825,5482,10076,"when he was sleeping he was and the clock was ringing he was like asleep","conj pro:sub aux part coord det:art n aux part pro:sub cop adv",5482
"18406",3807826,5482,10073,"the the br the brother was scared","det:art n aux part",5482
"18407",3807827,5482,10065,"and Ariel liked to um Ariel h was um a scaredy+cat","coord n:prop cop det:art",5482
"18408",3807828,5482,10077,"what I would call this story is a very bad day","pro:int pro:sub mod v pro:dem n cop det:art adv adj n",5482
"18409",3807829,5482,10070,"they the youngest girl looked at them and wanted to go","det:art n n cop prep pro:obj coord v inf v",5482
"18410",3807830,5482,10072,"she went over to see them","pro:sub v adv inf v pro:obj",5482
"18411",3807831,5482,10081,"and h Leah's brother ordered um a hamburger with french fries and and ketchup","coord n:prop n v det:art n prep adj n coord n",5482
"18412",3807832,5482,10066,"and a mom a teenager or a mom and a dad they didn't know and a little girl","coord det:art n det:art n coord det:art n coord det:art n pro:sub mod v coord det:art adj n",5482
"18413",3807833,5482,10074,"and they look like octopuses","coord pro:sub co co n",5482
"18414",3807834,5482,10078,"well that's what I call it I don't know if it's a Happy_Meal or a Kids_Meal so","",5482
"18415",3807835,5482,10082,"so they went to Mcdonalds","co pro:sub v prep n:prop",5482
"18416",3807836,5482,10073,"but the s the sister was wanted to meet the aliens","conj det:art n v inf v det:art n",5482
"18417",3807837,5482,10075,"and there was like these aliens coming out of it","coord adv cop pro:dem n part adv prep pro:per",5482
"18418",3807838,5482,10080,"and then that's how I remember","",5482
"18419",3807839,5482,10074,"and they had a big ship looked like those japanese letters","coord pro:sub v det:art adj n cop prep pro:dem adj n",5482
"18420",3807840,5482,10072,"when the aliens got out they looked like they were heading straight for Richard","conj det:art n v adv pro:sub cop conj pro:sub aux part adv prep n:prop",5482
"18421",3807841,5482,10070,"but the brother said no","conj det:art n v co",5482
"18422",3807842,5482,10082,"then they went in","adv:tem pro:sub v adv",5482
"18423",3807843,5482,10069,"so she grabbed the boy's um arm and wanted to take him","co pro:sub v det:art n n coord v inf v pro:obj",5482
"18424",3807844,5482,10077,"he woke up","pro:sub v adv",5482
"18425",3807845,5482,10076,"and Alex al and Alex he he xxx his eyes xxx","coord n:prop pro:sub det:poss n",5482
"18426",3807846,5482,10065,"and then they saw four aliens a mom a dad a sister and a brother and a dog","coord adv:tem pro:sub v det:num n det:art n det:art n det:art n coord det:art n coord det:art n",5482
"18427",3807847,5482,10067,"and it came louder and louder and louder until they heard the loudest doh they ever heard","coord pro:per v adj coord adj coord adj conj pro:sub v det:art adj chi pro:sub adv v",5482
"18428",3807848,5482,10080,"um I'll call my book the worst day of the year","pro:sub v det:poss n det:art adj n prep det:art n",5482
"18429",3807849,5482,10079,"and um Lisa didn't","coord n:prop mod",5482
"18430",3807850,5482,10077,"his alarm clock was too loud","det:poss n n cop adv adj",5482
"18431",3807851,5482,10066,"and they each had eight legs","coord pro:sub qn v det:num n",5482
"18432",3807852,5482,10075,"an and an and and his sister was ver an and and and the dau and the daughter was very very upset","coord det:art n cop adv adv adj",5482
"18433",3807853,5482,10081,"her m and I then Leah said that she wanted wanted um a happymeal with uh coke and a chocolate ice cream","coord adv:tem n:prop v pro:rel pro:sub v det:art prep n coord det:art n n n",5482
"18434",3807854,5482,10082,"then when they got inside they wanted to tell the order man what they would like to get","adv:tem conj pro:sub v adv pro:sub v inf v det:art n v pro:int pro:sub mod v inf v",5482
"18435",3807855,5482,10070,"and there she really wanted to go","coord pro:sub adv v inf v",5482
"18436",3807856,5482,10079,"and then she she um then when they got in the mom ordered a salad","coord adv:tem conj pro:sub v prep det:art n v det:art n",5482
"18437",3807857,5482,10074,"and they have a dog that looks like a cat put together","coord pro:sub v det:art n pro:rel cop prep det:art n v adv",5482
"18438",3807858,5482,10073,"the brother ran home to tell his parents","det:art n v adv inf v det:poss n",5482
"18439",3807860,5482,10072,"and there were a few more people who were coming","coord adv cop det:art qn qn n pro:rel aux part",5482
"18440",3807861,5482,10078,"um","",5482
"18441",3807862,5482,10066,"they were like octopuses","pro:sub aux co n",5482
"18442",3807863,5482,10077,"it hurt his ears","pro:per v det:poss n",5482
"18443",3807865,5482,10069,"but the boy didn't wanna go because he was afraid","conj det:art n mod v v conj pro:sub cop adj",5482
"18444",3807867,5482,10078,"and when they um when and when they got to mc and um z","coord conj pro:sub v inf",5482
"18445",3807868,5482,10080,"uh on monday on monday jimmy he woke up","prep n v pro:sub v adv",5482
"18446",3807869,5482,10070,"she thought she never seen a octopus with a dog with a octopus dog","pro:sub adv part det:art n prep det:art n n",5482
"18447",3807870,5482,10073,"and the sister went to meet the aliens","coord det:art n v inf v det:art n",5482
"18448",3807871,5482,10066,"just they had h eyes and mouths and arms","adv pro:sub v n coord n coord n",5482
"18449",3807872,5482,10076,"xxx","",5482
"18450",3807873,5482,10077,"secondly he spilled his milk when he was pouring his cereal","adv pro:sub v det:poss n conj pro:sub aux part det:poss n",5482
"18451",3807874,5482,10067,"and then they ran behind as soon as they heard it they ran behind two two large bushes","coord prep adv conj pro:sub v pro:per pro:sub v prep det:num n n",5482
"18452",3807875,5482,10065,"they the they said what are those things","pro:sub v pro:int aux pro:dem n",5482
"18453",3807876,5482,10079,"the um what's his name ordered a um a cheeseburger a vanilla milkshake and a coke","det:art pro:int det:poss n v det:art det:art n coord det:art n",5482
"18454",3807877,5482,10076,"then then Alex went to school w at then Alex went to school","adv:tem n:prop v prep n",5482
"18455",3807878,5482,10072,"they had suitcases with them too","pro:sub v n prep pro:obj post",5482
"18456",3807879,5482,10074,"and the end","coord det:art n",5482
"18457",3807880,5482,10073,"his parents came back with him t to to um see the spaceship","det:poss n v adv prep pro:obj inf v det:art",5482
"18458",3807881,5482,10069,"and the aliens um had a um the aliens wanted some fresh air and stuff","coord det:art n v qn adj n coord n",5482
"18459",3807882,5482,10066,"and they had a dog","coord pro:sub v det:art n",5482
"18460",3807883,5482,10082,"the girl wanted to get a happymeal with a chocolate ice+cream cone and some coke","det:art n v inf v det:art prep det:art n n coord qn n",5482
"18461",3807884,5482,10080,"and couldn't go to sleep","coord mod v inf v",5482
"18462",3807885,5482,10065,"they read the sign up on the spaceship","pro:sub v det:art v adv prep det:art",5482
"18463",3807886,5482,10075,"she wa she wanted to go and and go over there and play on on on on on on the monkeybars and all the things to play","pro:sub v inf v adv adv coord n prep det:art coord qn det:art n inf v",5482
"18464",3807887,5482,10081,"and the mother forgot their purse","coord det:art n v det:poss n",5482
"18465",3807888,5482,10072,"they looked like aliens with purple dots on them","pro:sub cop prep n prep n v prep pro:obj",5482
"18466",3807889,5482,10083,"on tuesday um the kids came back from school","prep n det:art n v adv prep n",5482
"18467",3807890,5482,10070,"the end","det:art n",5482
"18468",3807891,5482,10078,"but Raymond knew and their mom knew w what to get","conj n:prop v coord det:poss n v pro:int inf v",5482
"18469",3807892,5482,10077,"when he was tying his shoe he broke a shoelace","conj pro:sub aux part det:poss n pro:sub v det:art",5482
"18470",3807893,5482,10066,"and they stood up on ground","coord pro:sub v adv prep n",5482
"18471",3807894,5482,10076,"and he was walking","coord pro:sub aux part",5482
"18472",3807895,5482,10080,"so he had a bad day","co pro:sub v det:art adj n",5482
"18473",3807896,5482,10084,"the boy and the girl wanted to go out to eat","det:art n coord det:art n v inf v adv inf v",5482
"18474",3807897,5482,10079,"and Lisa just remembered what she wanted to have","coord n:prop adv part pro:int pro:sub v inf v",5482
"18475",3807898,5482,10081,"and that's all","coord pro:dem pro:indef",5482
"18476",3807899,5482,10067,"and when when their the ha ha hatch door opened three aliens came with thei with a weir a funny looking thi a funny looking thing that the littlest alien was holding","coord conj det:art n n part det:num n v prep det:art adj part n pro:rel det:art adj n aux part",5482
"18477",3807900,5482,10065,"and it said aliens","coord pro:per v n",5482
"18478",3807901,5482,10073,"but the spaceship disappeared","conj det:art part",5482
"18479",3807902,5482,10083,"they told their mom","pro:sub v det:poss n",5482
"18480",3807903,5482,10082,"and the mama wanted some salad","coord det:art n v qn n",5482
"18481",3807905,5482,10080,"he tried to eat dinner","pro:sub v inf v n",5482
"18482",3807906,5482,10069,"so they went on a um vacation to um um this place to get some fresh air and have a picnic um and to walk their dog and stuff","co pro:sub v prep det:art n prep pro:dem n inf v qn adj n coord v det:art n coord prep n det:poss n coord n",5482
"18483",3807907,5482,10081,"there's a kid who gets out of bed who looks at his clock","pro:exist det:art n pro:rel v adv prep n pro:rel cop prep det:poss n",5482
"18484",3807908,5482,10066,"and they wore clothes","coord pro:sub v n:pt",5482
"18485",3807909,5482,10077,"he missed the bus","pro:sub v det:art n",5482
"18486",3807910,5482,10083,"then they shout can we go to Mcdonalds","adv:tem pro:sub v mod pro:sub v prep n:prop",5482
"18487",3807911,5482,10065,"then they ran home","adv:tem pro:sub v n",5482
"18488",3807912,5482,10076,"um he was late","pro:sub cop adj",5482
"18489",3807913,5482,10079,"a uh a coke um I think a burger and a chocolate ice+cream cone","det:art n det:art n coord det:art n n",5482
"18490",3807914,5482,10082,"and the boy wanted some okay I get this xxx now a hamburger and some french fries and some coke and some chocolate milkshakes","coord det:art n part det:art n coord qn adj n coord qn n coord qn n",5482
"18491",3807915,5482,10080,"but he wasn't paying attention","conj pro:sub aux part n",5482
"18492",3807916,5482,10078,"ray Raymond got a um um a cheeseburger and a large milkshake","n:prop v det:art coord det:art n",5482
"18493",3807917,5482,10084,"they um wanted to go to Mcdonalds","pro:sub v inf v prep n:prop",5482
"18494",3807918,5482,10073,"everyone wondered what planet it was from","pro:indef v det:int n pro:per cop prep",5482
"18495",3807919,5482,10066,"and and they saw the humungous ship they came down out of from","coord pro:sub v det:art adj n pro:sub v adv adv prep",5482
"18496",3807920,5482,10077,"and he was late for school","coord pro:sub cop adj prep n",5482
"18497",3807921,5482,10065,"and they told their dad and mom","coord pro:sub v det:poss n coord n",5482
"18498",3807922,5482,10076,"he was late for school","pro:sub cop adj prep n",5482
"18499",3807923,5482,10083,"and","coord",5482
"18500",3807924,5482,10080,"and the milk flew um and the milk fell on the table","coord det:art n v prep det:art n",5482
"18501",3807926,5482,10081,"and and he's gonna miss the bus","coord pro:sub part v det:art n",5482
"18502",3807927,5482,10073,"then they looked under the then they watched it go away from under the spaceship","adv:tem pro:sub v pro:per v adv prep prep det:art",5482
"18503",3807928,5482,10084,"um they um they went to Mcdonalds","pro:sub v prep n:prop",5482
"18504",3807929,5482,10075,"but but I but I but his dad didn't want her to because the aliens might catch her","conj det:poss n mod v pro:obj prep conj det:art n mod v pro:obj",5482
"18505",3807930,5482,10076,"once upon a time there was there was an alien spaceship","adv prep det:art n adv cop det:art adj",5482
"18506",3807932,5482,10085,"one tuesday uh I kind of forgot that whole stairy story","det:num n",5482
"18507",3807934,5482,10079,"and then the uh the guy at the counter said that'll be eleven dollars and fifty cents","coord adv:tem det:art n prep det:art n v pro:dem aux det:num n coord det:num n",5482
"18508",3807936,5482,10065,"we saw four aliens and a dog","pro:sub v det:num n coord det:art n",5482
"18509",3807937,5482,10078,"when and their mother got a s large salad","coord det:poss n v det:art n n",5482
"18510",3807938,5482,10077,"it looks like eight thirty in this picture","pro:per cop prep det:num det:num prep pro:dem n",5482
"18511",3807939,5482,10066,"and they were very surprised and scared","coord pro:sub cop adv part coord v",5482
"18512",3807940,5482,10083,"um they forgot the money","pro:sub v det:art n",5482
"18513",3807941,5482,10084,"but then their mom forgot their pur her purse","conj adv:tem det:poss n v det:poss n",5482
"18514",3807942,5482,10081,"and he gets ready to go to school looks at the clock","coord pro:sub v adj inf v prep n cop prep det:art n",5482
"18515",3807943,5482,10067,"wh I think they thought it was a dog","pro:sub v pro:sub v pro:per cop det:art n",5482
"18516",3807944,5482,10065,"and then they um then they showed them","coord adv:tem adv:tem pro:sub v pro:obj",5482
"18517",3807946,5482,10076,"and there's aliens coming into into the earth","coord pro:exist n part prep det:art n",5482
"18518",3807947,5482,10080,"his mom says are you having a hard day","det:poss n v aux pro:per part det:art adj n",5482
"18519",3807948,5482,10066,"then the aliens spotted them","adv:tem det:art n v pro:obj",5482
"18520",3807949,5482,10069,"the girl really wanted to see the aliens","det:art n adv v inf v det:art n",5482
"18521",3807950,5482,10073,"and it s and in big red letters it said from mars","coord prep adj n n pro:per v prep v",5482
"18522",3807951,5482,10083,"and um the the girl wanted choc chocolate shake","coord det:art n v n n",5482
"18523",3807953,5482,10082,"but the mommy didn't know how but the mommy didn't know where the her money was","conj det:art n mod v pro:rel det:poss n cop",5482
"18524",3807954,5482,10084,"so they couldn't go I mean they couldn't buy anything","co pro:sub mod v pro:indef",5482
"18525",3807955,5482,10078,"and when and finally um Lisa made up her mind and said um to the person who owned the store I would like a large cheeseburger diet coke and a and and large chocolate ice+cream cone","coord adv n:prop v adv det:poss n coord v prep det:art n pro:rel v det:art n pro:sub mod prep det:art adj n n coord adj n n",5482
"18526",3807956,5482,10075,"uh that's how much I can think","",5482
"18527",3807957,5482,10065,"and then the spaceship was there but not the four aliens","coord adv:tem det:art cop adv conj neg det:art det:num n",5482
"18528",3807958,5482,10066,"and then um the aliens were like hello earthling","coord adv:tem det:art n cop co n n",5482
"18529",3807959,5482,10077,"um um two friends went to play at the park","det:num n v prep n prep det:art n",5482
"18530",3807960,5482,10079,"and um and then the mom remembered that she left her purse at home","coord adv:tem det:art n v pro:rel pro:sub adj det:poss n prep n",5482
"18531",3807961,5482,10067,"and after that ki Kiki said that she wanted to go she wanted to take a look at the aliens","coord conj det:dem n:prop v pro:rel pro:sub v inf v det:art cop prep det:art n",5482
"18532",3807962,5482,10081,"and it says seven thirty","coord pro:per v det:num det:num",5482
"18533",3807963,5482,10076,"then the people were scared of the aliens","adv:tem det:art n aux part prep det:art n",5482
"18534",3807964,5482,10083,"the boy um the girl wanted a a vanilla ice+cream cone ice+cream","det:art n v det:art n n",5482
"18535",3807965,5482,10085,"uh they jumped up and said Mcdonalds","pro:sub v adv coord v n:prop",5482
"18536",3807966,5482,10080,"and he said no","coord pro:sub v co",5482
"18537",3807967,5482,10073,"and then out of the door with a big parachute came the sister","coord adv:tem adv prep det:art n prep det:art adj n v det:art n",5482
"18538",3807968,5482,10069,"but the boy didn't","conj det:art n mod",5482
"18539",3807970,5482,10084,"um and the purse was at home on the kitchen counter","coord det:art n cop prep n prep det:art n n",5482
"18540",3807971,5482,10065,"the end","det:art n",5482
"18541",3807972,5482,10080,"then then jimmy took um got take a bath took a bath wash up I mean took a bath washed up","adv:tem v v det:art n v adv",5482
"18542",3807973,5482,10081,"he gets really worried","pro:sub v adv v",5482
"18543",3807974,5482,10076,"then then then the alie aliens was playing in the park","adv:tem det:art n aux part prep det:art n",5482
"18544",3807975,5482,10069,"so he told the girl no let's not","co pro:sub v det:art n co v neg",5482
"18545",3807976,5482,10082,"so the mother said oh no I I forgot it at home on the kitchen table","co det:art n v co co pro:sub v pro:per prep n prep det:art n n",5482
"18546",3807977,5482,10085,"once there was a boy","adv adv cop det:art n",5482
"18547",3807978,5482,10075,"what's next","",5482
"18548",3807979,5482,10077,"but then one of them saw something","conj adv:tem det:num prep pro:obj v pro:indef",5482
"18549",3807981,5482,10083,"that's all I can remember","",5482
"18550",3807982,5482,10081,"and he does everything quickly","coord pro:sub v pro:indef adv",5482
"18551",3807984,5482,10075,"the the the then then her dad then then he then then her dad runs over and grabs her","adv:tem det:poss n v adv coord v pro:obj",5482
"18552",3807985,5482,10073,"the end","det:art n",5482
"18553",3807986,5482,10066,"and they asked do you want to have lunch with us","coord pro:sub v v pro:per v inf v n prep pro:obj",5482
"18554",3807987,5482,10085,"he woke up by the alarm clock","pro:sub v adv prep det:art n n",5482
"18555",3807988,5482,10084,"all I remember","",5482
"18556",3807989,5482,10079,"yeah","",5482
"18557",3807990,5482,10077,"h he he p he pulled the other one down behind a bush","pro:sub v det:art qn pro:indef adv prep det:art n",5482
"18558",3807991,5482,10067,"but Michael wouldn't let her","conj n:prop mod v pro:obj",5482
"18559",3807993,5482,10069,"uh but the girl was so excited she grabbed his hand and um took him","conj det:art n cop adv part pro:sub v det:poss n coord v pro:obj",5482
"18560",3807994,5482,10079,"okay","co",5482
"18561",3807995,5482,10076,"and then the alien spaceship","coord adv:tem det:art adj",5482
"18562",3807996,5482,10081,"he ti tries to tie his shoes","pro:sub v inf v det:poss n",5482
"18563",3807997,5482,10083,"and then they raced then they went in the car","coord adv:tem pro:sub v prep det:art n",5482
"18564",3807998,5482,10084,"tom woke up late","n v adv adj",5482
"18565",3807999,5482,10079,"I think I'll call it the late day to school","pro:sub v pro:sub v pro:per det:art adj n prep n",5482
"18566",3808000,5482,10085,"then he turned it off","adv:tem pro:sub v pro:per adv",5482
"18567",3808001,5482,10082,"we better go back and get it asked the boy and the mommy and the girl","pro:sub adv v adv coord v pro:per v det:art n coord det:art n coord det:art n",5482
"18568",3808002,5482,10067,"so when she when he tried to hold her back Kiki just ran out and talked in front of the aliens","co conj pro:sub v inf v det:poss n n:prop adv v adv coord v prep n prep det:art n",5482
"18569",3808003,5482,10076,"then then the girl was smiling","adv:tem det:art n aux part",5482
"18570",3808004,5482,10084,"he rushed for breakfast xxx","pro:sub v prep n",5482
"18571",3808005,5482,10080,"and he and he he put lotion on","coord pro:sub v n adv",5482
"18572",3808006,5482,10085,"when he was getting cereal he actu he poured milk all over the place","conj pro:sub aux part n pro:sub v n adv prep det:art n",5482
"18573",3808007,5482,10081,"but the shoelaces snap off","conj det:art n adv",5482
"18574",3808008,5482,10066,"and Matt was very afraid","coord n:prop cop adv adj",5482
"18575",3808009,5482,10078,"the w and the person said that will cost twelve dollars and fifty cents","coord det:art n v det:dem mod n det:num n coord det:num n",5482
"18576",3808010,5482,10077,"and he said look over there","coord pro:sub v cop prep adv",5482
"18577",3808012,5482,10083,"and then they um it cost um twelve dollars and fifty cents","coord adv:tem pro:per v det:num n coord det:num n",5482
"18578",3808013,5482,10079,"um one day um a little boy woke up","det:num n det:art adj n v adv",5482
"18579",3808014,5482,10076,"and they nev then the then the then the boy he he didn't nev never seen aliens before and never seen the alien dog before too","coord adv:tem det:art n pro:sub mod adv part n adv coord adv part det:art n n prep post",5482
"18580",3808015,5482,10075,"and then and then they run away","coord adv:tem pro:sub part adv",5482
"18581",3808016,5482,10084,"he poured too much milk into his cereal","pro:sub v adv qn n prep det:poss n",5482
"18582",3808017,5482,10069,"but um they didn't um but the boy um didn't wanna go","conj det:art n mod v v",5482
"18583",3808018,5482,10081,"once he gets to um the um bus+stop he sees a bus driving away","adv pro:sub v prep det:art pro:sub v det:art n part adv",5482
"18584",3808019,5482,10080,"and then he tried to then he put his clothes on","coord adv:tem pro:sub v det:poss n:pt adv",5482
